Ref	Site name	day	month	year	time	measurement_frequency	reported_frequency	run_on_river	Latitude	Longitude	Climate	Slope	Watershed Area	River width	CO2	CO2_units	CO2_method_cat	CH4	CH4_units	N2O	N2O_units	F_method_cat	F_CO2	F_CO2_units	FCH4_diff_avg_val	F_CH4_units	FCH4_ebb_avg_val	F_CH4_ebb_units	FN2O_avg_val	FN2O_UNITS	Strahler order	Discharge_mean	Discharge_mean_units	Velocity	Velocity_units	Temperature	DO	DO_units	pH	Conductivity	DOC_value	DOC_units	DIC_value	DIC_units	k	k600	k_units	Comments
1052	Xiaojiang-4	15	2	2010		monthly	monthly	NO	31.097293	108.671324	11			966	2208.791209	uatm	indirect		uatm			modelled-empirical	1.787495737	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								15.9												
1052	Xiaojiang-4	15	3	2010		monthly	monthly	NO	31.097293	108.671324	11			966	774.7252747	uatm	indirect		uatm			modelled-empirical	0.338270814	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								17.8												
1052	Xiaojiang-4	15	4	2010		monthly	monthly	NO	31.097293	108.671324	11			966	890.1098901	uatm	indirect		uatm			modelled-empirical	0.443447513	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								18.3												
1052	Xiaojiang-4	15	5	2010		monthly	monthly	NO	31.097293	108.671324	11			966	1351.648352	uatm	indirect		uatm			modelled-empirical	0.853991633	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								20												
1052	Xiaojiang-4	15	6	2010		monthly	monthly	NO	31.097293	108.671324	11			966	1401.098901	uatm	indirect		uatm			modelled-empirical	0.715229391	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								25.4												
1052	Xiaojiang-4	15	7	2010		monthly	monthly	NO	31.097293	108.671324	11			966	296.7032967	uatm	indirect		uatm			modelled-empirical	-0.18489799	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								29.6												
1052	Xiaojiang-4	15	8	2010		monthly	monthly	NO	31.097293	108.671324	11			966	164.8351648	uatm	indirect		uatm			modelled-empirical	-0.49137913	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								34.1												
1052	Xiaojiang-4	15	9	2010		monthly	monthly	NO	31.097293	108.671324	11			966	2818.681319	uatm	indirect		uatm			modelled-empirical	2.251254672	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								30.7												
1052	Xiaojiang-4	15	10	2010		monthly	monthly	NO	31.097293	108.671324	11			966	329.6703297	uatm	indirect		uatm			modelled-empirical	-0.554721814	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								26.2												
1052	Xiaojiang-4	15	11	2010		monthly	monthly	NO	31.097293	108.671324	11			966	1516.483516	uatm	indirect		uatm			modelled-empirical	0.952938474	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								21												
1052	Xiaojiang-4	15	12	2010		monthly	monthly	NO	31.097293	108.671324	11			966	1780.21978	uatm	indirect		uatm			modelled-empirical	1.607108302	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								16.5												
1052	Xiaojiang-5	15	1	2010		monthly	monthly	NO	31.00397485	108.7134442	11			583	1691.881919	uatm	indirect		uatm			modelled-empirical	1.081180812	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								12												
1052	Xiaojiang-5	15	2	2010		monthly	monthly	NO	31.00397485	108.7134442	11			583	325.4612546	uatm	indirect		uatm			modelled-empirical	2.808118081	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								15.9												
1052	Xiaojiang-5	15	3	2010		monthly	monthly	NO	31.00397485	108.7134442	11			583	1330.258303	uatm	indirect		uatm			modelled-empirical	0.771217712	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								17.8												
1052	Xiaojiang-5	15	4	2010		monthly	monthly	NO	31.00397485	108.7134442	11			583	167.896679	uatm	indirect		uatm			modelled-empirical	-0.188191882	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								18.3												
1052	Xiaojiang-5	15	5	2010		monthly	monthly	NO	31.00397485	108.7134442	11			583	697.4169742	uatm	indirect		uatm			modelled-empirical	0.269372694	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								20												
1052	Xiaojiang-5	15	6	2010		monthly	monthly	NO	31.00397485	108.7134442	11			583	1808.118081	uatm	indirect		uatm			modelled-empirical	1.361623616	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								25.4												
1052	Xiaojiang-5	15	7	2010		monthly	monthly	NO	31.00397485	108.7134442	11			583	219.5571956	uatm	indirect		uatm			modelled-empirical	-0.365313653	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								29.6												
1052	Xiaojiang-5	15	8	2010		monthly	monthly	NO	31.00397485	108.7134442	11			583	51.66051661	uatm	indirect		uatm			modelled-empirical	-0.498154982	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								34.1												
1052	Xiaojiang-5	15	9	2010		monthly	monthly	NO	31.00397485	108.7134442	11			583	2415.129151	uatm	indirect		uatm			modelled-empirical	1.907749077	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								30.7												
1052	Xiaojiang-5	15	10	2010		monthly	monthly	NO	31.00397485	108.7134442	11			583	1136.531365	uatm	indirect		uatm			modelled-empirical	0.549815498	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								26.2												
1052	Xiaojiang-5	15	11	2010		monthly	monthly	NO	31.00397485	108.7134442	11			583	1833.948339	uatm	indirect		uatm			modelled-empirical	1.332103321	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								21												
1052	Xiaojiang-5	15	12	2010		monthly	monthly	NO	31.00397485	108.7134442	11			583	1523.98524	uatm	indirect		uatm			modelled-empirical	0.874538745	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								16.5												
1052	Xiaojiang-6	15	1	2010		monthly	monthly	NO	30.9504411	108.6960776	11			608	2016.393443	uatm	indirect		uatm			modelled-empirical	1.341304348	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								12												
1052	Xiaojiang-6	15	2	2010		monthly	monthly	NO	30.9504411	108.6960776	11			608	2459.016393	uatm	indirect		uatm			modelled-empirical	2.026086957	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								15.9												
1052	Xiaojiang-6	15	3	2010		monthly	monthly	NO	30.9504411	108.6960776	11			608	1967.213115	uatm	indirect		uatm			modelled-empirical	1.310869565	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								17.8												
1052	Xiaojiang-6	15	4	2010		monthly	monthly	NO	30.9504411	108.6960776	11			608	914.7540984	uatm	indirect		uatm			modelled-empirical	0.443478261	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								18.3												
1052	Xiaojiang-6	15	5	2010		monthly	monthly	NO	30.9504411	108.6960776	11			608	452.4590164	uatm	indirect		uatm			modelled-empirical	0.047826087	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								20												
1052	Xiaojiang-6	15	6	2010		monthly	monthly	NO	30.9504411	108.6960776	11			608	668.852459	uatm	indirect		uatm			modelled-empirical	0.169565217	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								25.4												
1052	Xiaojiang-6	15	7	2010		monthly	monthly	NO	30.9504411	108.6960776	11			608	295.0819672	uatm	indirect		uatm			modelled-empirical	-0.180434783	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								29.6												
1052	Xiaojiang-6	15	8	2010		monthly	monthly	NO	30.9504411	108.6960776	11			608	98.36065574	uatm	indirect		uatm			modelled-empirical	-0.515217391	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								34.1												
1052	Xiaojiang-6	15	9	2010		monthly	monthly	NO	30.9504411	108.6960776	11			608	1967.213115	uatm	indirect		uatm			modelled-empirical	1.965217391	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								30.7												
1052	Xiaojiang-6	15	10	2010		monthly	monthly	NO	30.9504411	108.6960776	11			608	118.0327869	uatm	indirect		uatm			modelled-empirical	-0.286956522	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								26.2												
1052	Xiaojiang-6	15	11	2010		monthly	monthly	NO	30.9504411	108.6960776	11			608	1652.459016	uatm	indirect		uatm			modelled-empirical	1.036956522	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								21												
1052	Xiaojiang-6	15	12	2010		monthly	monthly	NO	30.9504411	108.6960776	11			608	1377.04918	uatm	indirect		uatm			modelled-empirical	1.173913043	mmol m-2 h-1		mmol m-2 d-1		mmol m-2 d-1								16.5												
1055	Meixi	4	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	3010.115963	uatm	direct		uatm			modelled-empirical	15.05838355	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									7.07	mg/L	7.91									
1055	Meixi	5	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	2950.900567	uatm	direct		uatm			modelled-empirical	14.76215305	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									6.12	mg/L	7.81									
1055	Meixi	6	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	2388.354305	uatm	direct		uatm			modelled-empirical	11.94796334	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									6.15	mg/L	7.74									
1055	Meixi	7	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	2250.185048	uatm	direct		uatm			modelled-empirical	11.25675885	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									5.52	mg/L	7.68									
1055	Meixi	8	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	1973.846533	uatm	direct		uatm			modelled-empirical	9.874349867	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									7.07	mg/L	7.65									
1055	Meixi	9	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	1539.600296	uatm	direct		uatm			modelled-empirical	7.701992896	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									7.38	mg/L	7.88									
1055	Meixi	10	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	1815.938811	uatm	direct		uatm			modelled-empirical	9.084401878	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									8.24	mg/L	7.97									
1055	Meixi	11	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	1835.677276	uatm	direct		uatm			modelled-empirical	9.183145377	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									8.52	mg/L	8.03									
1055	Meixi	12	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	2033.061929	uatm	direct		uatm			modelled-empirical	10.17058036	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									7.76	mg/L	8.06									
1055	Meixi	13	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	1164.569455	uatm	direct		uatm			modelled-empirical	5.825866422	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									10.5	mg/L	8.32									
1055	Meixi	14	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	1056.007895	uatm	direct		uatm			modelled-empirical	5.282777179	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									12.3	mg/L	8.4									
1055	Meixi	15	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	852.7017024	uatm	direct		uatm			modelled-empirical	4.265719143	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									14.1	mg/L	8.57									
1055	Meixi	16	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	551.6901061	uatm	direct		uatm			modelled-empirical	2.759880788	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									9.38	mg/L	8.51									
1055	Meixi	17	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	611.8924254	uatm	direct		uatm			modelled-empirical	3.061048459	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									10	mg/L	8.12									
1055	Meixi	18	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	461.8800888	uatm	direct		uatm			modelled-empirical	2.310597869	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									18.4	mg/L	9.16									
1055	Meixi	19	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	963.2371083	uatm	direct		uatm			modelled-empirical	4.818682735	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									17.1	mg/L	8.98									
1055	Meixi	20	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	190.4761905	uatm	direct		uatm			modelled-empirical	0.952874762	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									19.1	mg/L	9.55									
1055	Meixi	21	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	80.33555391	uatm	direct		uatm			modelled-empirical	0.40188604	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									17.7	mg/L	9.59									
1055	Meixi	22	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	310.880829	uatm	direct		uatm			modelled-empirical	1.555210104	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									18.1	mg/L	9.32									
1055	Meixi	23	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	80.33555391	uatm	direct		uatm			modelled-empirical	0.40188604	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									19.1	mg/L	9.26									
1055	Meixi	24	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	1973.846533	uatm	direct		uatm			modelled-empirical	9.874349867	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									6.06	mg/L	7.85									
1055	Meixi	25	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	2092.277325	uatm	direct		uatm			modelled-empirical	10.46681086	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									6.94	mg/L	7.84									
1055	Meixi	26	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	2141.623489	uatm	direct		uatm			modelled-empirical	10.71366961	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									6.37	mg/L	7.82									
1055	Meixi	27	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	2131.754256	uatm	direct		uatm			modelled-empirical	10.66429786	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									6.37	mg/L	7.77									
1055	Meixi	28	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	2289.661979	uatm	direct		uatm			modelled-empirical	11.45424585	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									6.28	mg/L	7.76									
1055	Meixi	29	5	2013		daily	daily	NO	31.12023948	109.4699465	11			865	2161.361954	uatm	direct		uatm			modelled-empirical	10.8124131	mmol m-2 d-1		mmol m-2 d-1		mmol m-2 d-1									6.75	mg/L	7.8									
1056	Xiaojiang-7	25	3	2012		monthly	monthly	NO	31.075382	108.680048	11			1098	62.35294118	umol/L	direct	2.236711552	umol/L			measured-chamber	50.06585366	mmol m-2 d-1	2.341463415	mmol m-2 d-1	0.0493	mmol m-2 d-1								17.8												
1056	Xiaojiang-7	25	4	2012		monthly	monthly	NO	31.075382	108.680048	11			1098	52.94117647	umol/L	direct	5.033309709	umol/L			measured-chamber	25.46097561	mmol m-2 d-1	0.331707317	mmol m-2 d-1	0.155	mmol m-2 d-1								18.3												
1056	Xiaojiang-7	25	5	2012		monthly	monthly	NO	31.075382	108.680048	11			1098	17.05882353	umol/L	direct	18.28263643	umol/L			measured-chamber	10.71219512	mmol m-2 d-1	3.765853659	mmol m-2 d-1	0.2947	mmol m-2 d-1								20												
1056	Xiaojiang-7	25	6	2012		monthly	monthly	NO	31.075382	108.680048	11			1098	75.29411765	umol/L	direct	18.40113395	umol/L			measured-chamber	40.36585366	mmol m-2 d-1	0.936585366	mmol m-2 d-1	1.9482	mmol m-2 d-1								25.4												
1056	Xiaojiang-7	25	7	2012		monthly	monthly	NO	31.075382	108.680048	11			1098	17.64705882	umol/L	direct	1.013749114	umol/L			measured-chamber	-19.75121951	mmol m-2 d-1	0.72195122	mmol m-2 d-1	0.0672	mmol m-2 d-1								29.6												
1056	Xiaojiang-7	25	8	2012		monthly	monthly	NO	31.075382	108.680048	11			1098	5.882352941	umol/L	direct	0.998157335	umol/L			measured-chamber	-18.13658537	mmol m-2 d-1	0.214634146	mmol m-2 d-1	0.0056	mmol m-2 d-1								34.1												
1058	Tamsui River-1	25	10	2003		seasonal	seasonal	NO	25.12175247	121.4606944	14			440	3344.447049	ug/L	direct	16.45190588	ug/L			measured-chamber	15.03267974	mg m-2 h-1	0.150131073	mg m-2 h-1		mg m-2 h-1								21.27659574	8.639836887	mg/L	7.81									
1058	Tamsui River-1	13	11	2003		seasonal	seasonal	NO	25.12175247	121.4606944	14			440	3221.870706	ug/L	direct	34.71686819	ug/L			measured-chamber	-5.882352941	mg m-2 h-1	0.500433535	mg m-2 h-1		mg m-2 h-1								22.12765957	5.715429029	mg/L	7.93									
1058	Tamsui River-1	13	1	2004		seasonal	seasonal	NO	25.12175247	121.4606944	14			440	2990.030894	ug/L	direct	39.31828756	ug/L			measured-chamber	15.03267974	mg m-2 h-1	0.539543101	mg m-2 h-1		mg m-2 h-1								14.89361702	4.289715886	mg/L	7.62									
1058	Tamsui River-1	1	5	2004		seasonal	seasonal	NO	25.12175247	121.4606944	14			440	1584.893192	ug/L	direct	57.11586478	ug/L			measured-chamber	15.03267974	mg m-2 h-1	0.202856787	mg m-2 h-1		mg m-2 h-1								29.14893617	7.900112426	mg/L	7.52									
1058	Tamsui River-1	14	7	2004		seasonal	seasonal	NO	25.12175247	121.4606944	14			440	1220.355848	ug/L	direct	30.65395295	ug/L			measured-chamber	15.03267974	mg m-2 h-1	0.318616288	mg m-2 h-1		mg m-2 h-1								33.82978723	7.699460737	mg/L	7.56									
1058	Tamsui River-1	31	7	2004		seasonal	seasonal	NO	25.12175247	121.4606944	14			440	872.0483015	ug/L	direct	21.10203429	ug/L			measured-chamber	4.575163399	mg m-2 h-1	0.021222541	mg m-2 h-1		mg m-2 h-1								32.76595745	7.700604051	mg/L	8.11									
1058	Tamsui River-1	5	11	2004		seasonal	seasonal	NO	25.12175247	121.4606944	14			440	5640.938324	ug/L	direct	44.5295851	ug/L			measured-chamber	54.24836601	mg m-2 h-1	0.174513917	mg m-2 h-1		mg m-2 h-1								23.82978723	6.004115932	mg/L	7.52									
1058	Tamsui River-1	25	1	2005		seasonal	seasonal	NO	25.12175247	121.4606944	14			440	751.0618033	ug/L	direct	106.4209244	ug/L			measured-chamber	12.41830065	mg m-2 h-1	0.343516587	mg m-2 h-1		mg m-2 h-1								20.85106383	7.300443987	mg/L	7.46									
1058	Tamsui River-1	20	3	2005		seasonal	seasonal	NO	25.12175247	121.4606944	14			440	671.4706386	ug/L	direct	288.0444153	ug/L			measured-chamber	22.87581699	mg m-2 h-1	2.253933905	mg m-2 h-1		mg m-2 h-1								22.34042553	5.942567503	mg/L	7.37									
1058	Tamsui River-1	29	5	2005		seasonal	seasonal	NO	25.12175247	121.4606944	14			440	3603.767437	ug/L	direct	19.82883949	ug/L			measured-chamber	12.41830065	mg m-2 h-1	0.399307245	mg m-2 h-1		mg m-2 h-1								24.68085106	6.014024657	mg/L	7.46									
1058	Tamsui River-1	25	9	2005		seasonal	seasonal	NO	25.12175247	121.4606944	14			440	2673.17276	ug/L	direct	13.65007807	ug/L			measured-chamber	4.575163399	mg m-2 h-1	0.019684194	mg m-2 h-1		mg m-2 h-1								26.59574468	7.380285448	mg/L	7.62									
1058	Tamsui River-1	14	1	2006		seasonal	seasonal	NO	25.12175247	121.4606944	14			440	4030.931383	ug/L	direct	326.222201	ug/L			measured-chamber	64.70588235	mg m-2 h-1	1.14504757	mg m-2 h-1		mg m-2 h-1								18.93617021	7.181539282	mg/L	7.85									
1058	Tamsui River-1	26	3	2006		seasonal	seasonal	NO	25.12175247	121.4606944	14			440	3344.447049	ug/L	direct	224.5697996	ug/L			measured-chamber	12.41830065	mg m-2 h-1	0.676184731	mg m-2 h-1		mg m-2 h-1								18.08510638	5.55193506	mg/L	7.56									
1058	Tamsui River-1	29	9	2006		seasonal	seasonal	NO	25.12175247	121.4606944	14			440	6798.80261	ug/L	direct	34.71686819	ug/L			measured-chamber	15.03267974	mg m-2 h-1	0.27409966	mg m-2 h-1		mg m-2 h-1								26.59574468	4.676346729	mg/L	7.74									
1058	Tamsui River-1	9	1	2007		seasonal	seasonal	NO	25.12175247	121.4606944	14			440	4030.931383	ug/L	direct	100	ug/L			measured-chamber	67.32026144	mg m-2 h-1	0.370362879	mg m-2 h-1		mg m-2 h-1								19.36170213	6.993654605	mg/L	6.94									
1058	Tamsui River-1	5	5	2007		seasonal	seasonal	NO	25.12175247	121.4606944	14			440	3740.873073	ug/L	direct	25.43345761	ug/L			measured-chamber	143.1372549	mg m-2 h-1	5.994842503	mg m-2 h-1		mg m-2 h-1								32.9787234	4.619181006	mg/L	7.27									
1058	Tamsui River-1	5	7	2007		seasonal	seasonal	NO	25.12175247	121.4606944	14			440	4030.931383	ug/L	direct	100	ug/L			measured-chamber	122.2222222	mg m-2 h-1	1.939017369	mg m-2 h-1		mg m-2 h-1								33.19148936	5.165113665	mg/L	7.22									
1058	Tamsui River-2	25	10	2003		seasonal	seasonal	NO	24.95534729	121.3705621	14			15	3740.873073	ug/L	direct	418.4288508	ug/L			measured-chamber	62.09150327	mg m-2 h-1	13.71686619	mg m-2 h-1		mg m-2 h-1								23.61702128	3.265306122	mg/L	8.21									
1058	Tamsui River-2	13	11	2003		seasonal	seasonal	NO	24.95534729	121.3705621	14			15	3883.194905	ug/L	direct	418.4288508	ug/L			measured-chamber	33.33333333	mg m-2 h-1	33.83855153	mg m-2 h-1		mg m-2 h-1								20.42553191	1.837687456	mg/L	8.02									
1058	Tamsui River-2	13	1	2004		seasonal	seasonal	NO	24.95534729	121.3705621	14			15	3471.686819	ug/L	direct	2706.65207	ug/L			measured-chamber	-32.02614379	mg m-2 h-1	7.513062358	mg m-2 h-1		mg m-2 h-1								14.68085106	2.588654509	mg/L	7.82									
1058	Tamsui River-2	1	5	2004		seasonal	seasonal	NO	24.95534729	121.3705621	14			15	5855.548299	ug/L	direct	4738.87961	ug/L			measured-chamber	80.39215686	mg m-2 h-1	36.48308065	mg m-2 h-1		mg m-2 h-1								26.17021277	3.581813678	mg/L	7.75									
1058	Tamsui River-2	14	7	2004		seasonal	seasonal	NO	24.95534729	121.3705621	14			15	7325.965428	ug/L	direct	10642.09244	ug/L			measured-chamber	38.5620915	mg m-2 h-1	97.03493171	mg m-2 h-1		mg m-2 h-1								28.29787234	2.482135716	mg/L	7.7									
1058	Tamsui River-2	31	7	2004		seasonal	seasonal	NO	24.95534729	121.3705621	14			15	4343.480117	ug/L	direct	2706.65207	ug/L			measured-chamber	59.47712418	mg m-2 h-1	112.7944112	mg m-2 h-1		mg m-2 h-1								30.21276596	3.11019646	mg/L	7.64									
1058	Tamsui River-2	5	11	2004		seasonal	seasonal	NO	24.95534729	121.3705621	14			15	9876.307302	ug/L	direct	1365.007807	ug/L			measured-chamber	103.9215686	mg m-2 h-1	7.513062358	mg m-2 h-1		mg m-2 h-1								25.10638298	2.996627222	mg/L	7.58									
1058	Tamsui River-2	25	1	2005		seasonal	seasonal	NO	24.95534729	121.3705621	14			15	6078.323128	ug/L	direct	2543.345761	ug/L			measured-chamber	33.33333333	mg m-2 h-1	4.115087603	mg m-2 h-1		mg m-2 h-1								20.21276596	2.156291096	mg/L	7.77									
1058	Tamsui River-2	20	3	2005		seasonal	seasonal	NO	24.95534729	121.3705621	14			15	4508.728185	ug/L	direct	12052.60937	ug/L			measured-chamber	88.23529412	mg m-2 h-1	164.3184292	mg m-2 h-1		mg m-2 h-1								19.14893617	4.445016102	mg/L	7.68									
1058	Tamsui River-2	29	5	2005		seasonal	seasonal	NO	24.95534729	121.3705621	14			15	1416.939644	ug/L	direct	1132.541315	ug/L			measured-chamber	35.94771242	mg m-2 h-1	23.2280671	mg m-2 h-1		mg m-2 h-1								25.53191489	5.720383391	mg/L	7.74									
1058	Tamsui River-2	25	9	2005		seasonal	seasonal	NO	24.95534729	121.3705621	14			15	2302.301318	ug/L	direct	2880.444153	ug/L			measured-chamber	-16.33986928	mg m-2 h-1	49.29586113	mg m-2 h-1		mg m-2 h-1								24.25531915	2.414299053	mg/L	7.85									
1058	Tamsui River-2	14	1	2006		seasonal	seasonal	NO	24.95534729	121.3705621	14			15	2990.030894	ug/L	direct	5711.586478	ug/L			measured-chamber	43.79084967	mg m-2 h-1	14.78885805	mg m-2 h-1		mg m-2 h-1								20	4.392423636	mg/L	7.96									
1058	Tamsui River-2	26	3	2006		seasonal	seasonal	NO	24.95534729	121.3705621	14			15	1910.209854	ug/L	direct	4452.95851	ug/L			measured-chamber	12.41830065	mg m-2 h-1	19.98267361	mg m-2 h-1		mg m-2 h-1								18.5106383	3.239200442	mg/L	8.34									
1058	Tamsui River-2	29	9	2006		seasonal	seasonal	NO	24.95534729	121.3705621	14			15	9514.333675	ug/L	direct	68.8395207	ug/L			measured-chamber	62.09150327	mg m-2 h-1	11.80036457	mg m-2 h-1		mg m-2 h-1								26.38297872	3.465957812	mg/L	7.62									
1058	Tamsui River-2	9	1	2007		seasonal	seasonal	NO	24.95534729	121.3705621	14			15	5855.548299	ug/L	direct	100	ug/L			measured-chamber	98.69281046	mg m-2 h-1	1.435035831	mg m-2 h-1		mg m-2 h-1								18.08510638	3.275595953	mg/L	7.48									
1058	Tamsui River-2	5	5	2007		seasonal	seasonal	NO	24.95534729	121.3705621	14			15	4184.288508	ug/L	direct	82.96958521	ug/L			measured-chamber	192.8104575	mg m-2 h-1	4.115087603	mg m-2 h-1		mg m-2 h-1								34.25531915	1.965929229	mg/L	7.57									
1058	Tamsui River-2	5	7	2007		seasonal	seasonal	NO	24.95534729	121.3705621	14			15	5855.548299	ug/L	direct	164.5190588	ug/L			measured-chamber	153.5947712	mg m-2 h-1	3.283521537	mg m-2 h-1		mg m-2 h-1								35.31914894	2.716324625	mg/L	7.35									
1058	Tamsui River-3	25	10	2003		seasonal	seasonal	NO	25.02807556	121.4504949	14			200	2217.920351	ug/L	direct	39.31828756	ug/L			measured-chamber	9.80392	mg m-2 h-1	0.343516587	mg m-2 h-1		mg m-2 h-1								25.95744681	5.782503478	mg/L	8.05									
1058	Tamsui River-3	13	11	2003		seasonal	seasonal	NO	25.02807556	121.4504949	14			200	1266.784389	ug/L	direct	73.25965428	ug/L			measured-chamber	-24.18300654	mg m-2 h-1	0.729029493	mg m-2 h-1		mg m-2 h-1								24.46808511	4.150803178	mg/L	7.56									
1058	Tamsui River-3	13	1	2004		seasonal	seasonal	NO	25.02807556	121.4504949	14			200	2673.17276	ug/L	direct	1863.246312	ug/L			measured-chamber	-29.41176471	mg m-2 h-1	6.968467115	mg m-2 h-1		mg m-2 h-1								15.53191489	2.929171669	mg/L	7.39									
1058	Tamsui River-3	1	5	2004		seasonal	seasonal	NO	25.02807556	121.4504949	14			200	7057.463629	ug/L	direct	128.2649831	ug/L			measured-chamber	106.5359477	mg m-2 h-1	1.668100537	mg m-2 h-1		mg m-2 h-1								26.80851064	4.703214619	mg/L	7.33									
1058	Tamsui River-3	14	7	2004		seasonal	seasonal	NO	25.02807556	121.4504949	14			200	1645.190588	ug/L	direct	50.43159487	ug/L			measured-chamber	4.575163399	mg m-2 h-1	0.370362879	mg m-2 h-1		mg m-2 h-1								32.76595745	6.883134206	mg/L	7.91									
1058	Tamsui River-3	31	7	2004		seasonal	seasonal	NO	25.02807556	121.4504949	14			200	3740.873073	ug/L	direct	44.5295851	ug/L			measured-chamber	1.960784314	mg m-2 h-1	0.111109613	mg m-2 h-1		mg m-2 h-1								31.4893617	4.571161798	mg/L	7.86									
